feature,CD,HYP,MI,NORM,STTC,mean_importance,feature_type
clinical_lead1_qrs_ptp_mean,0.0,0.4692521200811362,0.03914180465609695,0.08825842318970568,0.0,0.11933046958538776,clinical
clinical_lead6_pathologic_q_ratio,0.0,0.12141005905357106,0.10764351453494657,0.10737594026802796,0.24641189296077998,0.11656828136346511,clinical
clinical_lead4_st_deviation_mean,0.0,0.28356898812583964,0.06220578799870615,0.09784914695943656,0.1317499661903835,0.11507477785487316,clinical
clinical_qt_interval_mean_ms,0.0,0.14659231335470957,0.042277100790999625,0.20090147336630929,0.18444375888029269,0.11484292927846225,clinical
clinical_r_peak_count,0.0,0.07841960251873918,0.0,0.20625620253402008,0.28791928596383054,0.11451901820331796,clinical
clinical_lead3_q_width_mean_ms,0.0752446250503372,0.13445313463259534,0.2637107692120506,0.09684187850984173,0.0,0.11405008148096499,clinical
lead12_energy,0.0,0.27810247213560757,0.07517816998329516,0.0,0.21672039829373796,0.11400020808252816,baseline
lead2_zcr,0.17600797463070159,0.19909773582596244,0.010304364076717722,0.02350572539674707,0.16094156382533034,0.11397147275109183,baseline
clinical_lead4_q_r_ratio_mean,0.12255494822325838,0.13144926174726312,0.26962381647230854,0.0,0.04159790072269711,0.11304518543310545,clinical
lead3_max,0.06951050046648168,0.07193221572577897,0.21136891839014552,0.16043074853046113,0.05069635238890624,0.1127877471003547,baseline
lead4_p25,0.1704834620460913,0.12633685259808553,0.06753029268542535,0.03957921532033644,0.15953538824945696,0.1126930421798791,baseline
lead10_p25,0.0,0.31097981593574203,0.1660190535160755,0.08603637293014271,0.0,0.11260704847639205,baseline
lead1_mean_abs_diff,0.14658982216642677,0.19915186742685018,0.02296333889623732,0.059238712107360765,0.13488106820222143,0.1125649617598193,baseline
lead4_rms,0.0,0.22348344410019455,0.17171395787201146,0.0,0.16581186804440168,0.11220185400332153,baseline
lead12_zcr,0.0,0.21397884301806733,0.13914913338713394,0.13155385782565346,0.07100881822933891,0.11113813049203873,baseline
lead12_rms,0.0,0.5361150600988465,0.01849635995659821,0.0,0.0,0.11092228401108895,baseline
lead3_range,0.08296155653682276,0.06610803419739132,0.09678163843862392,0.11300874487062583,0.19491197255657702,0.11075438932000817,baseline
lead6_std,0.049561378050915636,0.15378903853809045,0.07204906090278258,0.16896584924693828,0.10918132736598885,0.11070933082094317,baseline
clinical_lead12_pathologic_q_ratio,0.0,0.09749249119617814,0.15309493128222396,0.11916282346278494,0.1783176311615161,0.10961357542054065,clinical
lead10_autocorr1,0.0,0.12663983803547804,0.1201580291135461,0.0,0.30037503478337835,0.1094345803864805,baseline
global_max_range,0.0,0.21040697621434631,0.05843800880230015,0.03049036183048005,0.24626607285436497,0.1091202839402983,baseline
clinical_lead10_st_deviation_mean,0.0,0.15779284169099436,0.1480831209204278,0.15894569366831432,0.07894615981680295,0.10875356321930789,clinical
lead11_dom_freq,0.0,0.08354329533919751,0.08097106458621675,0.07373339248720746,0.3024822144283119,0.10814599336818671,baseline
lead11_rms,0.05027978879366841,0.13596860190813184,0.05387486600009735,0.17942458296226854,0.11553941005570757,0.10701744994397475,baseline
lead11_energy,0.0,0.08007331467729659,0.07785704982698972,0.1262799146846523,0.24946691353207118,0.10673543854420195,baseline
lead9_norm_energy,0.0,0.21890624703323125,0.14621283819467173,0.0,0.16740455486839156,0.10650472801925889,baseline
clinical_r_amp_min,0.17412354831224072,0.11436801901902095,0.029097873724048016,0.09754590285719415,0.11471112900451508,0.10596929458340379,clinical
clinical_lead11_q_r_ratio_mean,0.0,0.07318758184466637,0.19519200709481194,0.04728295767130339,0.21034863005418478,0.1052022353329933,clinical
lead8_max_abs_diff,0.07399701576393597,0.1546878071849415,0.1094118843483642,0.06860416979922884,0.11586211773644603,0.10451259896658331,baseline
lead8_mean_abs_diff,0.0,0.11509180758434594,0.1929608966277296,0.0,0.2087788348334286,0.10336630780910083,baseline
clinical_lead3_q_r_ratio_mean,0.0,0.09846212582108678,0.2567605981190568,0.08158733515934627,0.0680574081058275,0.10097349344106347,clinical
lead6_autocorr1,0.08107226389252369,0.17566982406392087,0.09272356267393857,0.06688332681949913,0.0791655055412924,0.09910289659823493,baseline
lead12_median,0.0,0.3083399229321169,0.061538376715357675,0.02351929055497825,0.0974734492013744,0.09817420788076545,baseline
lead12_iqr,0.0062035278607008824,0.2251438960982301,0.12853378379971075,0.04247328562901374,0.08754448764518631,0.09797979620656835,baseline
clinical_lead7_pathologic_q_ratio,0.059525391367664236,0.03886251632739491,0.06070187217986951,0.20156666479505175,0.12611248053759624,0.09735378504151533,clinical
lead7_std,0.061225708336628465,0.22413453693985338,0.125169822734791,0.0,0.06737599131637893,0.09558121186553035,baseline
clinical_lead7_t_amp_mean,0.2242577725505651,0.08471319665418148,0.04537100016550582,0.12169242537353213,0.0,0.0952068789487569,clinical
lead11_min,0.17059002716828348,0.043799531164592787,0.0886915242457953,0.17262588062411327,0.0,0.09514139264055696,baseline
lead12_norm_energy,0.0,0.10959843406369137,0.1100651884164847,0.11026556558128207,0.14431207582291586,0.09484825277687481,baseline
lead8_range,0.15053979681176224,0.11543660043201073,0.07645308693838394,0.07844871210437745,0.05254319806057207,0.09468427886942128,baseline
lead7_energy,0.0,0.22455540532835705,0.10680795877389677,0.09124833688777989,0.0478937812778109,0.09410109645356893,baseline
lead10_hf2_energy,0.0,0.27637429502030997,0.040082908274661454,0.1267696113629279,0.025898604578647892,0.09382508384730943,baseline
clinical_lead8_qrs_min_mean,0.2779259885618964,0.08657599213708914,0.0,0.055261190264905655,0.04747561333640233,0.09344775686005871,clinical
clinical_st_deviation_global_mean,0.08999021970729616,0.07591492933317033,0.10208245301112005,0.04375168351624173,0.15404993526935154,0.09315784416743596,clinical
lead2_min,0.0,0.14497045049090063,0.0,0.0,0.31908503122126985,0.09281109634243409,baseline
heart_axis_ALAD,0.0,0.0,0.0,0.3318212862374371,0.1302089611315084,0.0924060494737891,baseline
clinical_rr_max_ms,0.18290148516580645,0.09753390611528681,0.04629420095373048,0.08410423781089574,0.04659995423402641,0.09148675685594918,clinical
lead5_mad,0.0,0.25095905472174784,0.05268102839724963,0.0690897236058048,0.0827747239880601,0.09110090614257246,baseline
lead4_std_diff,0.238184572796639,0.040456214561559845,0.17553064932656878,0.0,0.0,0.09083428733695353,baseline
clinical_lead12_qrs_min_mean,0.28942946895625415,0.062377689183501304,0.07441066684859907,0.0,0.02784769164966929,0.09081310332760476,clinical
lead2_cv,0.1038454455229433,0.07599591101787578,0.025624334748705225,0.0,0.24312734892594087,0.08971860804309303,baseline
clinical_lead2_qrs_ptp_mean,0.06602042912057929,0.09504692005950816,0.06759977934886605,0.11314550766343641,0.10524103500746965,0.0894107342399719,clinical
lead6_min,0.0,0.15440015961226414,0.0,0.29250502529824524,0.0,0.08938103698210187,baseline
lead1_energy,0.0,0.2369799769840967,0.0,0.20927086777029216,0.0,0.08925016895087777,baseline
clinical_lead9_t_inversion_ratio,0.04138010407647902,0.15848285668213777,0.1906905434089787,0.0,0.05513414524620783,0.08913752988276066,clinical
lead3_cv,0.085644214114045,0.07924405380025282,0.22849531235665554,0.0,0.05112041366840094,0.08890079878787085,baseline
lead10_max,0.034414601149125944,0.14134828333009394,0.09400925102371123,0.059841515163550185,0.11485436860346313,0.08889360385398888,baseline
lead3_iqr,0.054659565566759175,0.2646052946833002,0.12509754091679576,0.0,0.0,0.08887248023337102,baseline
lead12_range,0.05480754772825828,0.15569995686008872,0.17415604280978178,0.015762151254492835,0.042168432121024925,0.08851882615472931,baseline
lead2_range,0.0,0.25450218578911044,0.08023612119112719,0.0,0.1029720468894052,0.08754207077392857,baseline
lead9_energy,0.0,0.13274265584219147,0.0877653460834506,0.16731251828740862,0.049165195341159186,0.08739714311084198,baseline
lead3_p75,0.036810281991689925,0.06175487736951478,0.07209506093706661,0.08884425606738784,0.17579421715611354,0.08705973870435454,baseline
clinical_lead10_qrs_max_mean,0.0,0.0,0.05585028193739654,0.0,0.37873237365986573,0.08691653111945245,clinical
clinical_lead9_qrs_min_mean,0.0,0.1677836100501755,0.046824177520717825,0.0,0.21537175758967977,0.08599590903211463,clinical
clinical_delineated_beat_count,0.18825737027820774,0.09676100407718653,0.05495382301090347,0.0628646034633004,0.024100646352080392,0.0853874894363357,clinical
lead11_std,0.0,0.3859905930788956,0.0,0.039992283898306835,0.0,0.08519657539544048,baseline
lead5_mean,0.07309639065485463,0.22025024390564452,0.05183107060168383,0.013921877906058191,0.06660824642092969,0.08514156589783417,baseline
lead12_mean,0.06578564139984347,0.13542742153152906,0.12120909632044628,0.03457516218318625,0.06640915247771667,0.08468129478254435,baseline
lead9_std_diff,0.0,0.30390996304153356,0.10741761378176386,0.0,0.0,0.08226551536465948,baseline
clinical_lead10_qrs_ptp_mean,0.0,0.08654854285638741,0.040629717383387595,0.16980900780821284,0.11238794730793873,0.08187504307118532,clinical
clinical_pnn50,0.11619951099312079,0.0,0.11388293574144413,0.027405255214583157,0.14931894982575594,0.0813613303549808,clinical
clinical_lead3_qrs_ptp_mean,0.0,0.24379814804090216,0.0,0.0,0.16087960546110744,0.08093555070040193,clinical
lead11_kurt,0.0,0.14423865115369855,0.05874206211818524,0.13135239590524822,0.06989309132877593,0.08084524010118158,baseline
height,0.0,0.06715112372082675,0.1722501582101853,0.06596351279969645,0.09764965316274427,0.08060288957869056,baseline
lead11_cv,0.07587647834519322,0.09583206728070312,0.11306106879259589,0.038009150562415314,0.07701667809770682,0.07995908861572287,baseline
lead8_zcr,0.11818022338158678,0.19583572174511124,0.029069470297744787,0.0,0.05459737107955999,0.07953655730080056,baseline
lead2_kurt,0.0,0.1669916621122141,0.0,0.0,0.22955717146048,0.07930976671453882,baseline
lead9_cv,0.0,0.11544379303701142,0.11197707106199072,0.11686731736501813,0.04906246639061617,0.0786701295709273,baseline
lead4_hf2_energy,0.0,0.11793122789522763,0.08997886074158476,0.04980342380704163,0.1338387948467258,0.07831046145811596,baseline
clinical_lead4_q_depth_mean,0.15911415557328726,0.0,0.2322360673266851,0.0,0.0,0.07827004457999447,clinical
lead7_range,0.06001661315791268,0.14836536995029337,0.05847342629658412,0.06571015327683263,0.057132012988145985,0.07793951513395377,baseline
lead3_min,0.0,0.3881809271261946,0.0,0.0,0.0,0.07763618542523892,baseline
lead9_min,0.0,0.227243988285096,0.025438222672234542,0.0,0.13524565569043676,0.07758557332955347,baseline
lead11_mean,0.0,0.2307307732933228,0.06863722195551282,0.029692592936865488,0.058726210311071086,0.07755735969935444,baseline
lead6_norm_energy,0.12859805512357275,0.09984599573410463,0.0,0.07355899297958746,0.0834401615335037,0.07708864107415371,baseline
lead2_std_diff,0.0,0.2781528226464645,0.05086693102153993,0.0,0.05527946618800597,0.07685984397120209,baseline
lead2_mean_abs_diff,0.0,0.04059959537122523,0.1574104020365448,0.11174471239334084,0.07343453364964532,0.07663784869015124,baseline
lead10_std,0.05049717362874055,0.14583673957832857,0.07706833900259409,0.0782249587502469,0.02961734333414205,0.07624891085881044,baseline
lead8_p25,0.0935863511648566,0.13531582094684036,0.029501091911530563,0.08319283977110875,0.036918845060974474,0.07570298977106214,baseline
lead1_kurt,0.039896681040532886,0.1814958230808407,0.08078708479702575,0.07431659925385178,0.0,0.0752992376344502,baseline
lead4_mean_abs_diff,0.17462492407459165,0.048512763739917676,0.10372159977699816,0.0,0.04721140252575317,0.07481413802345213,baseline
clinical_lead1_pathologic_q_ratio,0.0,0.18227925134050738,0.06115837709593255,0.0,0.13009556183918156,0.0747066380551243,clinical
clinical_lead3_qrs_max_mean,0.0,0.07049133075954032,0.2769820455616486,0.025684813479239378,0.0,0.07463163796008568,clinical
lead12_std,0.0,0.06284864899271253,0.03266690881092917,0.08544808798060603,0.19192133458224986,0.07457699607329951,baseline
lead10_zcr,0.0,0.10098519713853699,0.014449878431825852,0.006665988180826391,0.24381854129344357,0.07318392100892657,baseline
lead9_std,0.1148417948414406,0.1847864561454621,0.0,0.0,0.06360263025998673,0.07264617624937789,baseline
clinical_p_duration_mean_ms,0.0,0.06412789123695369,0.16209927958040785,0.050709602221104676,0.08376131717362628,0.0721396180424185,clinical
lead5_max_abs_diff,0.0,0.22729274449900677,0.13210109973004885,0.0,0.0,0.07187876884581113,baseline
lead3_skew,0.11224551152692386,0.13781216731512766,0.10877133351791421,0.0,0.0,0.07176580247199316,baseline
lead3_median,0.0971708227362871,0.07425548790088832,0.09700269776933071,0.03148557549988516,0.05844017175483217,0.0716709511322447,baseline
lead8_kurt,0.09565175791512971,0.138757223243174,0.06295921974873141,0.0,0.060053700309512126,0.07148438024330946,baseline
clinical_lead3_pathologic_q_ratio,0.09853729830422965,0.06859228667499542,0.12039154922641282,0.0,0.06972715552096659,0.0714496579453209,clinical
lead5_cv,0.06631305489927064,0.143091674729143,0.0,0.04166003423082404,0.10606703732030191,0.07142636023590793,baseline
lead6_max_abs_diff,0.0,0.141944138601093,0.051969313320407655,0.05675925515168869,0.10573608603906005,0.07128175862244987,baseline
lead6_p25,0.15691023436161375,0.0,0.10087941458674829,0.0,0.09853689192597768,0.07126530817486795,baseline
lead1_cv,0.08480141901722899,0.07556854794004335,0.03309710279014652,0.04419662320742183,0.11606714212638214,0.07074616701624456,baseline
lead4_autocorr1,0.05769014851661756,0.14128278000530461,0.0746937952836314,0.0,0.07972102760090856,0.07067755028129243,baseline
lead6_mean,0.08712645620185352,0.09697678786455943,0.16819447315406877,0.0,0.0,0.07045954344409636,baseline
lead8_energy,0.0,0.07591572878813492,0.10505088210333419,0.09202257313159806,0.07803337457912105,0.07020451172043765,baseline
lead10_iqr,0.0,0.19990363887038867,0.0,0.0,0.14861198232405431,0.06970312423888861,baseline
lead4_max_abs_diff,0.08454084005514388,0.14971685273469906,0.09415231368136337,0.018720950949667754,0.0,0.06942619148417481,baseline
lead9_skew,0.0,0.03144295878764668,0.11632234000553986,0.08944807016822401,0.10771993717659113,0.06898666122760033,baseline
clinical_lead7_qrs_ptp_mean,0.0,0.07418031746472462,0.1087623902594953,0.10798380057468672,0.05343138613966521,0.06887157888771436,clinical
lead1_p25,0.0,0.0,0.3035215429647944,0.03865173296496456,0.0,0.06843465518595179,baseline
lead8_iqr,0.0,0.10922551988361451,0.23206197915156232,0.0,0.0,0.06825749980703537,baseline
clinical_lead11_q_depth_mean,0.0,0.16112712736578552,0.04525628029752092,0.07828002474119349,0.05321574863517636,0.06757583620793525,clinical
lead8_skew,0.0,0.04176998086120088,0.17757539261097502,0.0,0.11065011472023323,0.06599909763848182,baseline
lead4_mad,0.0,0.022686900596080542,0.07566490206481426,0.23137184931879193,0.0,0.06594473039593735,baseline
lead10_energy,0.0,0.09248857615240265,0.0,0.05840997758477634,0.17848019643406685,0.06587575003424917,baseline
clinical_lead1_qrs_min_mean,0.0,0.14256403318287822,0.16194470762461985,0.0,0.02282698435195399,0.06546714503189041,clinical
lead9_iqr,0.0,0.07758150066722182,0.15509942145688532,0.059407116519837745,0.03516992409833268,0.06545159254845552,baseline
lead11_iqr,0.0,0.1526478573303764,0.032259469530493266,0.08019563776146055,0.056715863093798134,0.06436376554322566,baseline
lead6_mad,0.0,0.07259721802295456,0.04804935019799449,0.030297920017143487,0.17013234670047145,0.0642153669877128,baseline
lead4_max,0.0,0.11042567286558125,0.0,0.21026043193490399,0.0,0.06413722096009704,baseline
lead8_p75,0.0,0.2304362599392963,0.026066428663510628,0.06172709064022501,0.0,0.0636459558486064,baseline
lead3_max_abs_diff,0.0,0.31625576845785636,0.0,0.0,0.0,0.06325115369157128,baseline
lead9_p75,0.0,0.0,0.23637999024369138,0.07800119537033443,0.0,0.06287623712280517,baseline
lead2_autocorr1,0.10579627730279587,0.12928356719461004,0.0,0.0,0.07824811284518582,0.06266559146851834,baseline
lead2_energy,0.0,0.17323124416187624,0.09167900447425077,0.0,0.04557764592979496,0.06209757891318439,baseline
lead5_min,0.0,0.12080153616938302,0.045421531709210795,0.0,0.14250596272505558,0.061745806120729885,baseline
lead4_energy,0.0,0.10772790838405753,0.07603273121696837,0.05585348441021137,0.06857629953446776,0.061638084709141006,baseline
lead5_p75,0.0,0.24404206687793206,0.023968463873945377,0.03851739365547511,0.0,0.06130558488147051,baseline
lead9_zcr,0.0,0.10015791263613527,0.10988939880176818,0.04034210987795941,0.05394333821608195,0.060866551906388955,baseline
lead6_range,0.0,0.1658018370871538,0.07498279871230533,0.06308475780882927,0.0,0.06077387872165768,baseline
lead10_range,0.0,0.0918735286518067,0.04557070690876905,0.038037027759477864,0.12401277892056177,0.05989880844812308,baseline
clinical_lead2_t_amp_mean,0.0,0.13713037389420932,0.024795230513909163,0.0,0.13584698748070398,0.05955451837776449,clinical
lead1_p75,0.10565383994641132,0.0230588396399041,0.03550118360546442,0.02744074521088312,0.10370207161163562,0.05907133600285972,baseline
clinical_lead8_pathologic_q_ratio,0.0,0.04161698125725783,0.10707314323210831,0.03882754711795752,0.10303181875007746,0.058109898071480225,clinical
lead3_std,0.0,0.24667859185880928,0.042487183711756256,0.0,0.0,0.05783315511411311,baseline
bmi,0.10131719350708811,0.11995154996546237,0.01998505933590106,0.0,0.043789771079047246,0.05700871477749976,baseline
lead9_max_abs_diff,0.0,0.13715377236535112,0.036982893574339086,0.051053464564238454,0.05637669486147318,0.056313365073080365,baseline
lead7_mad,0.0,0.27583535045104696,0.0,0.0,0.0,0.055167070090209394,baseline
lead12_dom_freq,0.0,0.1655683117698366,0.07288227305380632,0.0,0.03526299532793845,0.054742716030316274,baseline
clinical_qrs_duration_mean_ms,0.0,0.053663135930778164,0.19119991116418392,0.0,0.028849419595810222,0.054742493338154466,clinical
clinical_lead3_t_amp_mean,0.0,0.06640795731197022,0.16052831994413316,0.04324713765859659,0.0,0.054036682982939996,clinical
lead5_iqr,0.0,0.20021232448202025,0.02521913850046041,0.0437802301273358,0.0,0.05384233862196329,baseline
lead1_min,0.0,0.0,0.03412234336539723,0.08780372485347787,0.14292855676049568,0.05297092499587416,baseline
lead8_std_diff,0.0,0.09203423819310867,0.057240300421257675,0.0,0.11482741083086068,0.0528203898890454,baseline
lead5_range,0.0,0.13001588517627494,0.04131350255115554,0.03998276714066815,0.04850399411400597,0.051963229796420915,baseline
clinical_rr_std_ms,0.06816037599417674,0.15750428987395027,0.03407605235796105,0.0,0.0,0.05194814364521762,clinical
lead9_max,0.0,0.09339559050193197,0.09447645325030628,0.0,0.0713032588082068,0.05183506051208901,baseline
lead10_p75,0.0,0.1591287611920209,0.06118451814000945,0.0,0.038733918060000726,0.051809439478406216,baseline
lead6_kurt,0.0,0.2059474971505643,0.0,0.0,0.05018672149760995,0.051226843729634854,baseline
lead7_zcr,0.2338948834611822,0.0,0.007073967199859781,0.0,0.012726642996039506,0.0507390987314163,baseline
lead10_max_abs_diff,0.0,0.1564353139676519,0.0,0.0,0.09626691246892444,0.05054044528731527,baseline
lead10_rms,0.0,0.11033028139029648,0.05794405394871293,0.08271411750203252,0.0,0.050197690568208386,baseline
clinical_qtc_bazett_mean_ms,0.0,0.0752318864903705,0.05536256300433776,0.0,0.11734672911106683,0.04958823572115502,clinical
lead11_zcr,0.0,0.0,0.030463532865920302,0.15630292073968768,0.060488434676957345,0.04945097765651306,baseline
lead9_autocorr1,0.0,0.080673035624457,0.1640474630661145,0.0,0.0,0.0489440997381143,baseline
lead6_hf2_energy,0.0,0.047983253482084494,0.0,0.04332444076657539,0.15331073674275897,0.04892368619828377,baseline
lead4_iqr,0.0,0.04199059620989231,0.11791491414624543,0.084078816088113,0.0,0.04879686528885015,baseline
lead12_mad,0.0,0.10517552014840785,0.09424435905088831,0.0,0.04349265776911401,0.048582507393682035,baseline
lead10_kurt,0.0,0.21000519013500007,0.03126604280521795,0.0,0.0,0.0482542465880436,baseline
clinical_r_amp_max,0.0,0.19180004315658936,0.048809322074897916,0.0,0.0,0.048121873046297454,clinical
lead7_p75,0.0,0.0,0.0,0.0,0.23881015378002993,0.047762030756005984,baseline
lead4_mean,0.027052749983716227,0.0,0.06753386116690338,0.0,0.14390741122653092,0.04769880447543011,baseline
lead9_kurt,0.0,0.0,0.0,0.0,0.23847164804617735,0.04769432960923547,baseline
lead11_norm_energy,0.0,0.1316112612196558,0.07075427708900492,0.03583832504335636,0.0,0.04764077267040341,baseline
lead8_mad,0.10737324500616022,0.0,0.07215570006184072,0.0,0.05686115981115427,0.047278020975831045,baseline
lead6_p75,0.0,0.07084915413233574,0.030429443949193103,0.06268148994971894,0.06141283160299188,0.04507458392684793,baseline
lead4_std,0.0,0.0,0.026707961385304194,0.08487308097026065,0.11322659042854649,0.04496152655682227,baseline
lead5_std_diff,0.0,0.15227324005079926,0.0,0.07239437291074922,0.0,0.04493352259230969,baseline
lead5_skew,0.0,0.07628689852679678,0.09678658431231187,0.0514184486859288,0.0,0.04489838630500749,baseline
clinical_rmssd_ms,0.0,0.0,0.04254799517105533,0.033504933939333625,0.14725834970164303,0.0446622557624064,clinical
lead4_cv,0.0,0.057302492166175126,0.06062327545957834,0.04252633356252077,0.060616873347768226,0.04421379490720849,baseline
clinical_r_amp_range,0.0,0.10914042429548368,0.039064014807585,0.019612921031008517,0.052987248187312534,0.044160921664277944,clinical
clinical_lead3_t_inversion_ratio,0.1426395434592963,0.0,0.03189588441852564,0.0459258346591386,0.0,0.04409225250739211,clinical
clinical_lead5_q_width_mean_ms,0.0,0.0,0.1767261396802377,0.04367339106080719,0.0,0.04407990614820898,clinical
lead5_mean_abs_diff,0.0,0.061211350906416606,0.020420077619060888,0.1378017541638581,0.0,0.04388663653786712,baseline
clinical_lead6_qrs_ptp_mean,0.0,0.15760958691324045,0.0,0.0,0.061500616146493894,0.04382204061194687,clinical
lead3_autocorr1,0.0,0.09179061021897693,0.07481516595188414,0.0,0.052032892167874996,0.043727733667747216,baseline
lead4_norm_energy,0.0626120148195618,0.046905397036002695,0.049588828242690335,0.0,0.05593070727508597,0.04300738947466816,baseline
lead2_p25,0.0,0.14012509107610235,0.07227355056747164,0.0,0.0,0.0424797283287148,baseline
lead1_mad,0.0,0.03250938183544551,0.048670903418426115,0.03226587974813361,0.09865947094183368,0.04242112718876778,baseline
lead2_mad,0.0,0.033013478496593474,0.02362728760772129,0.02415005405824445,0.13128310560389722,0.04241478515329129,baseline
lead5_zcr,0.0,0.21060847597030471,0.0,0.0,0.0,0.04212169519406094,baseline
lead2_iqr,0.0,0.035569011726255574,0.04779888277322009,0.06369316160699817,0.06259859631837045,0.04193193048496886,baseline
clinical_r_amp_std,0.05355254016843509,0.0,0.03476939521208672,0.04270280634475093,0.07647771227115546,0.04150049079928564,clinical
lead11_median,0.0,0.0,0.16710719679561012,0.0,0.04014377283350995,0.04145019392582401,baseline
lead6_median,0.0,0.06403590087431336,0.0,0.07355022671611047,0.06249657900042122,0.04001654131816901,baseline
lead8_max,0.0,0.0,0.14194995866414142,0.0,0.05753816422750588,0.03989762457832946,baseline
clinical_qtc_fridericia_mean_ms,0.0,0.05434455785261291,0.04607379659628651,0.09595075248994567,0.0,0.03927382138776902,clinical
corr_aVR_aVL,0.0,0.03221542705565712,0.04941116650705459,0.0,0.11453435234935157,0.039232189182412655,baseline
lead6_dom_freq,0.0,0.07981976415787896,0.09040433922383752,0.0,0.025573856596742897,0.03915959199569188,baseline
lead7_median,0.0,0.05266389141285817,0.03171677234621048,0.06690928720219232,0.04413228353539521,0.039084446899331236,baseline
lead1_zcr,0.08994835730325855,0.10536402112557239,0.0,0.0,0.0,0.039062475685766186,baseline
lead7_iqr,0.0,0.11664539078634045,0.07629822134801947,0.0,0.0,0.03858872242687199,baseline
lead10_cv,0.0,0.09224230591421134,0.0969173808062989,0.0,0.0,0.03783193734410205,baseline
lead12_cv,0.03989315597282573,0.08203847314713285,0.020190333588336593,0.0,0.043943043750303966,0.03721300129171983,baseline
lead6_spec_entropy,0.0,0.18487949900754302,0.0,0.0,0.0,0.0369758998015086,baseline
weight,0.0,0.0,0.18452192782476018,0.0,0.0,0.036904385564952034,baseline
lead6_iqr,0.0,0.05510964320386334,0.0760599163629944,0.0,0.04952672552828791,0.03613925701902913,baseline
lead4_range,0.0,0.018648612854659928,0.11089232753827893,0.05082448523525512,0.0,0.036073085125638796,baseline
lead2_rms,0.0,0.028944946450242474,0.04354201841509182,0.0,0.10598017076961429,0.03569342712698972,baseline
lead9_mean,0.0,0.11794668287461524,0.0,0.0,0.06019661347931352,0.03562865927078575,baseline
lead9_mean_abs_diff,0.0,0.11986090647468824,0.030189386915792718,0.0,0.027592649634169034,0.03552858860493,baseline
lead5_median,0.0,0.0427370707561616,0.09002760954714145,0.0,0.04131623944855754,0.034816183950372115,baseline
lead10_norm_energy,0.0,0.05621806522038394,0.06353898435685136,0.0,0.05190762293177981,0.03433293450180302,baseline
lead5_p25,0.0,0.12079010044221569,0.0,0.049635324736938054,0.0,0.03408508503583075,baseline
clinical_lead10_pathologic_q_ratio,0.0,0.0,0.16865399594769168,0.0,0.0,0.033730799189538335,clinical
lead9_p25,0.0,0.0,0.07998454648847554,0.0,0.08561421463402596,0.033119752224500296,baseline
lead7_std_diff,0.0,0.09001313143750618,0.07131077197229922,0.0,0.0,0.03226478068196108,baseline
lead11_mad,0.0,0.05954100460772297,0.05558897547092753,0.0,0.04438949583501101,0.0319038951827323,baseline
lead3_mad,0.0,0.11584018628382775,0.0,0.0,0.04068201802616745,0.03130444086199904,baseline
lead2_p75,0.0,0.045185452710489654,0.0336658519835037,0.028340333973800428,0.04890426243396824,0.031219180220352406,baseline
lead12_p75,0.0,0.0,0.0,0.05126536750913444,0.10097640770608994,0.030448355043044877,baseline
lead3_energy,0.1086660968908678,0.0,0.04277015422318513,0.0,0.0,0.030287250222810584,baseline
lead11_p25,0.0,0.056423090176212394,0.045342146402369526,0.047097039738531084,0.0,0.0297724552634226,baseline
lead6_energy,0.09710327105404142,0.049451436838963365,0.0,0.0,0.0,0.02931094157860096,baseline
lead7_mean,0.0,0.0756082639330968,0.0,0.06867871130216274,0.0,0.02885739504705191,baseline
lead1_std_diff,0.0,0.03237368048838032,0.0,0.0,0.11145085212668686,0.028764906523013434,baseline
lead1_rms,0.0,0.0946682671564349,0.024867127755505928,0.022694615896951514,0.0,0.028446002161778467,baseline
lead11_autocorr1,0.0,0.0,0.09767378258796955,0.0,0.03852609388105736,0.027239975293805386,baseline
lead2_dom_freq,0.0,0.03970054253552638,0.02999967802427298,0.031524319984531785,0.03293739868138196,0.02683238784514262,baseline
lead3_dom_freq,0.0,0.0,0.0542287105747836,0.06448064152528911,0.014495718171576381,0.02664101405432982,baseline
lead5_dom_freq,0.0,0.04678487968471376,0.030685078366243762,0.0521606253009695,0.0,0.025926116670385402,baseline
lead9_rms,0.05387952627767113,0.0,0.07308406561251726,0.0,0.0,0.025392718378037683,baseline
corr_II_III,0.0,0.0,0.05220791474255276,0.06967399911127044,0.0,0.02437638277076464,baseline
lead5_energy,0.0,0.0,0.06579428848605133,0.05473257355396628,0.0,0.024105372408003523,baseline
lead3_norm_energy,0.0,0.09250854288240569,0.0,0.02431206712884126,0.0,0.02336412200224939,baseline
lead8_norm_energy,0.0,0.0,0.0,0.0,0.11378281246954551,0.022756562493909102,baseline
lead3_mean,0.0,0.0,0.045077607378827364,0.032616602958469465,0.0348914696941877,0.022517136006296908,baseline
lead6_rms,0.0,0.046746091621325564,0.029332089039685795,0.0,0.030210161950700067,0.02125766852234228,baseline
lead3_p25,0.0,0.0,0.032125573435840736,0.07231524451523952,0.0,0.02088816359021605,baseline
lead7_max_abs_diff,0.054868381929178915,0.0,0.0,0.0,0.04913982902510554,0.020801642190856888,baseline
lead6_cv,0.0,0.0,0.03646047880764096,0.0,0.06553984163531204,0.0204000640885906,baseline
lead2_mean,0.0,0.04809742901981926,0.034841938957332695,0.018634366674963643,0.0,0.02031474693042312,baseline
